Word	Relevance	                   Sentiment	-Sentiment	                   Anger	Disgust	Fear	Joy	Sadness
louisiana	0.284014	0.0	-0.0	0.069889	0.078307	0.323435	0.088385	0.440779
benjamin	0.286921	-0.445115	0.445115	0.23554	0.32489	0.12323	0.12965	0.241265
wage	0.57768	-0.557051	0.557051	0.062082	0.736602	0.097466	0.000216	0.245295
totally	0.543039	0.0	-0.0	0.287222	0.164518	0.261963	0.171731	0.134698
ron	0.360637	-0.270016	0.270016	0.145527	0.113173	0.173798	0.180381	0.342849
reagan	0.302693	0.0	-0.0	0.170634	0.135146	0.16701	0.182064	0.309168
scientist	0.299622	-0.44207	0.44207	0.079862	0.329156	0.131888	0.019039	0.559459
warming	0.572336	-0.508158	0.508158	0.298094	0.131549	0.121851	0.001382	0.60214
franklin	0.286921	-0.445115	0.445115	0.23554	0.32489	0.12323	0.12965	0.241265
karl	0.304188	-0.589216	0.589216	0.301985	0.456494	0.078071	0.011389	0.34314
des	0.299815	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
ronald	0.302693	0.0	-0.0	0.170634	0.135146	0.16701	0.182064	0.309168
hunter	0.289619	0.363308	-0.363308	0.100011	0.609345	0.055203	0.063485	0.249135
danny	0.293778	0.547649	-0.547649	0.10254	0.62401	0.030771	0.121527	0.143417
damascus	0.312922	0.0	-0.0	0.082446	0.017307	0.264845	0.344613	0.156847
duncan	0.289619	0.363308	-0.363308	0.100011	0.609345	0.055203	0.063485	0.249135
roosevelt	0.312612	-0.264716	0.264716	0.214859	0.281904	0.121021	0.142338	0.263118
civilization	0.569345	0.431769	-0.431769	0.117381	0.219128	0.130948	0.247641	0.2253
applause	0.656313	0.401256	-0.401256	0.115626	0.101073	0.101124	0.40548	0.158606
patrolling	0.542088	-0.603106	0.603106	0.276371	0.470273	0.218173	0.021972	0.205026
rove	0.304188	-0.589216	0.589216	0.301985	0.456494	0.078071	0.011389	0.34314
petraeus	0.308795	0.0	-0.0	0.105323	0.629669	0.079304	0.033787	0.268383
bauer	0.341298	0.0	-0.0	0.227771	0.086411	0.147939	0.379931	0.066755
teddy	0.312612	-0.264716	0.264716	0.214859	0.281904	0.121021	0.142338	0.263118
naacp	0.303725	0.0	-0.0	0.189298	0.462126	0.052947	0.005307	0.462403
nafta	0.291732	0.36314	-0.36314	0.117594	0.041484	0.270328	0.089936	0.480428
moines	0.299815	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
tancredo	0.345094	-0.289883	0.289883	0.151708	0.25911	0.102502	0.064083	0.49833
dietz	0.293778	0.547649	-0.547649	0.10254	0.62401	0.030771	0.121527	0.143417
linder	0.311626	0.0	-0.0	0.175355	0.141607	0.142167	0.174239	0.334331
health-care	0.541535	-0.809431	0.809431	0.36165	0.402791	0.080463	0.043916	0.267366
tavis	0.285549	0.0	-0.0	0.1696	0.131175	0.172762	0.179264	0.312073
